timestamp,voltage,current,power,frequency,temperature,phase_a,phase_b,phase_c
2026-02-20T04:15:00.000Z,223.21,96.92,21633.70,60.026,45.09,96.58,96.05,98.02
2026-02-20T04:20:00.000Z,223.35,96.74,21607.25,60.027,45.24,96.37,95.85,97.79
2026-02-20T04:25:00.000Z,223.48,96.68,21605.34,60.027,45.39,96.27,95.77,97.67
2026-02-20T04:30:00.000Z,223.59,96.73,21629.10,60.027,45.55,96.29,95.81,97.67
2026-02-20T04:35:00.000Z,223.70,96.91,21678.85,60.027,45.72,96.43,95.97,97.79
2026-02-20T04:40:00.000Z,223.79,97.21,21754.05,60.028,45.90,96.68,96.26,98.03
2026-02-20T04:45:00.000Z,223.86,97.62,21853.31,60.028,46.08,97.05,96.65,98.39
2026-02-20T04:50:00.000Z,223.92,98.13,21974.43,60.028,46.27,97.52,97.16,98.85
2026-02-20T04:55:00.000Z,223.96,98.74,22114.47,60.028,46.45,98.08,97.75,99.41
2026-02-20T05:00:00.000Z,223.99,99.42,22269.84,60.029,46.64,98.71,98.43,100.04
2026-02-20T05:05:00.000Z,224.00,100.16,22436.42,60.029,46.82,99.40,99.16,100.73
2026-02-20T05:10:00.000Z,223.99,100.94,22609.64,60.029,47.00,100.12,99.94,101.46
2026-02-20T05:15:00.000Z,223.97,101.73,22784.69,60.029,47.17,100.86,100.73,102.20
2026-02-20T05:20:00.000Z,223.93,102.52,22956.63,60.029,47.34,101.59,101.52,102.94
2026-02-20T05:25:00.000Z,223.88,103.27,23120.55,60.029,47.49,102.29,102.28,103.66
2026-02-20T05:30:00.000Z,223.81,103.98,23271.71,60.029,47.64,102.94,103.00,104.32
2026-02-20T05:35:00.000Z,223.73,104.62,23405.73,60.030,47.78,103.52,103.65,104.91
2026-02-20T05:40:00.000Z,223.64,105.16,23518.67,60.030,47.90,104.01,104.21,105.42
2026-02-20T05:45:00.000Z,223.54,105.61,23607.21,60.030,48.00,104.40,104.68,105.82
2026-02-20T05:50:00.000Z,223.43,105.93,23668.68,60.030,48.09,104.67,105.03,106.12
2026-02-20T05:55:00.000Z,223.32,106.13,23701.24,60.030,48.17,104.82,105.25,106.28
2026-02-20T06:00:00.000Z,223.20,106.20,23703.84,60.030,48.23,104.84,105.35,106.32
2026-02-20T06:05:00.000Z,223.08,106.13,23676.31,60.030,48.27,104.72,105.32,106.22
2026-02-20T06:10:00.000Z,222.96,105.93,23619.33,60.030,48.29,104.48,105.16,106.00
2026-02-20T06:15:00.000Z,222.85,105.61,23534.46,60.030,48.29,104.11,104.88,105.65
2026-02-20T06:20:00.000Z,222.74,105.16,23424.03,60.030,48.27,103.63,104.48,105.19
2026-02-20T06:25:00.000Z,222.63,104.62,23291.09,60.030,48.24,103.05,103.98,104.63
2026-02-20T06:30:00.000Z,222.54,103.98,23139.37,60.030,48.19,102.38,103.39,103.99
2026-02-20T06:35:00.000Z,222.45,103.27,22973.07,60.030,48.11,101.64,102.73,103.28
2026-02-20T06:40:00.000Z,222.37,102.52,22796.82,60.030,48.03,100.86,102.02,102.52
2026-02-20T06:45:00.000Z,222.31,101.73,22615.51,60.030,47.92,100.05,101.29,101.73
2026-02-20T06:50:00.000Z,222.25,100.94,22434.14,60.030,47.80,99.23,100.55,100.95
2026-02-20T06:55:00.000Z,222.22,100.16,22257.67,60.030,47.67,98.43,99.82,100.18
2026-02-20T07:00:00.000Z,222.19,99.42,22090.88,60.029,47.52,97.68,99.14,99.45
2026-02-20T07:05:00.000Z,222.18,98.74,21938.26,60.029,47.36,96.98,98.51,98.78
2026-02-20T07:10:00.000Z,222.18,98.13,21803.81,60.029,47.19,96.35,97.95,98.19
2026-02-20T07:15:00.000Z,222.20,97.62,21690.97,60.029,47.01,95.82,97.49,97.70
2026-02-20T07:20:00.000Z,222.23,97.21,21602.52,60.029,46.82,95.39,97.13,97.31
2026-02-20T07:25:00.000Z,222.27,96.91,21540.46,60.029,46.63,95.08,96.88,97.04
2026-02-20T07:30:00.000Z,222.32,96.73,21505.97,60.029,46.43,94.89,96.76,96.89
2026-02-20T07:35:00.000Z,222.38,96.68,21499.40,60.028,46.24,94.81,96.75,96.87
2026-02-20T07:40:00.000Z,222.45,96.74,21520.19,60.028,46.04,94.86,96.87,96.97
2026-02-20T07:45:00.000Z,222.53,96.92,21566.94,60.028,45.84,95.02,97.09,97.18
2026-02-20T07:50:00.000Z,222.61,97.20,21637.42,60.028,45.65,95.28,97.43,97.51
2026-02-20T07:55:00.000Z,222.69,97.57,21728.67,60.027,45.46,95.64,97.85,97.93
2026-02-20T08:00:00.000Z,222.77,98.02,21837.01,60.027,45.28,96.07,98.35,98.42
2026-02-20T08:05:00.000Z,222.85,98.53,21958.23,60.027,45.10,96.57,98.91,98.98
2026-02-20T08:10:00.000Z,222.93,99.08,22087.67,60.027,44.93,97.10,99.51,99.58
2026-02-20T08:15:00.000Z,223.01,99.64,22220.36,60.026,44.78,97.65,100.12,100.19
2026-02-20T08:20:00.000Z,223.07,100.20,22351.17,60.026,44.63,98.19,100.72,100.81
2026-02-20T08:25:00.000Z,223.13,100.73,22475.00,60.026,44.50,98.72,101.30,101.40
2026-02-20T08:30:00.000Z,223.18,101.21,22586.87,60.025,44.38,99.19,101.82,101.94
2026-02-20T08:35:00.000Z,223.21,101.62,22682.14,60.025,44.28,99.60,102.28,102.41
2026-02-20T08:40:00.000Z,223.23,101.94,22756.59,60.025,44.19,99.93,102.65,102.79
2026-02-20T08:45:00.000Z,223.24,102.16,22806.61,60.024,44.11,100.16,102.91,103.08
2026-02-20T08:50:00.000Z,223.23,102.27,22829.28,60.024,44.05,100.28,103.05,103.24
2026-02-20T08:55:00.000Z,223.20,102.25,22822.44,60.024,44.00,100.28,103.06,103.28
2026-02-20T09:00:00.000Z,223.16,102.10,22784.80,60.023,43.97,100.15,102.94,103.19
2026-02-20T09:05:00.000Z,223.11,101.82,22715.98,60.023,43.95,99.90,102.69,102.97
2026-02-20T09:10:00.000Z,223.03,101.40,22616.47,60.022,43.94,99.51,102.30,102.61
2026-02-20T09:15:00.000Z,222.94,100.87,22487.69,60.022,43.95,99.01,101.78,102.12
2026-02-20T09:20:00.000Z,222.84,100.22,22331.86,60.021,43.97,98.40,101.14,101.52
2026-02-20T09:25:00.000Z,222.72,99.46,22152.02,60.021,44.00,97.69,100.40,100.81
2026-02-20T09:30:00.000Z,222.58,98.62,21951.87,60.021,44.04,96.89,99.57,100.01
2026-02-20T09:35:00.000Z,222.44,97.71,21735.69,60.020,44.09,96.03,98.67,99.14
2026-02-20T09:40:00.000Z,222.29,96.76,21508.20,60.020,44.14,95.13,97.71,98.22
2026-02-20T09:45:00.000Z,222.12,95.78,21274.42,60.019,44.20,94.19,96.73,97.28
2026-02-20T09:50:00.000Z,221.95,94.79,21039.50,60.019,44.27,93.26,95.74,96.32
2026-02-20T09:55:00.000Z,221.78,93.83,20808.58,60.018,44.33,92.35,94.76,95.38
2026-02-20T10:00:00.000Z,221.60,92.90,20586.64,60.018,44.40,91.47,93.83,94.48
2026-02-20T10:05:00.000Z,221.42,92.03,20378.35,60.017,44.47,90.66,92.95,93.64
2026-02-20T10:10:00.000Z,221.24,91.25,20187.93,60.017,44.53,89.92,92.15,92.87
2026-02-20T10:15:00.000Z,221.07,90.55,20019.02,60.016,44.59,89.27,91.44,92.20
2026-02-20T10:20:00.000Z,220.90,89.97,19874.58,60.016,44.64,88.74,90.84,91.63
2026-02-20T10:25:00.000Z,220.74,89.50,19756.81,60.015,44.68,88.32,90.36,91.18
2026-02-20T10:30:00.000Z,220.59,89.16,19667.11,60.014,44.72,88.02,90.00,90.85
2026-02-20T10:35:00.000Z,220.45,88.94,19605.99,60.014,44.74,87.84,89.76,90.65
2026-02-20T10:40:00.000Z,220.32,88.84,19573.13,60.013,44.76,87.79,89.64,90.57
2026-02-20T10:45:00.000Z,220.20,88.86,19567.34,60.013,44.76,87.85,89.64,90.61
2026-02-20T10:50:00.000Z,220.09,88.99,19586.62,60.012,44.74,88.02,89.75,90.75
2026-02-20T10:55:00.000Z,220.00,89.22,19628.22,60.012,44.71,88.29,89.95,90.99
2026-02-20T11:00:00.000Z,219.93,89.52,19688.74,60.011,44.67,88.63,90.23,91.31
2026-02-20T11:05:00.000Z,219.87,89.89,19764.21,60.010,44.61,89.04,90.57,91.69
2026-02-20T11:10:00.000Z,219.82,90.30,19850.22,60.010,44.53,89.49,90.95,92.11
2026-02-20T11:15:00.000Z,219.79,90.73,19942.08,60.009,44.44,89.96,91.35,92.54
2026-02-20T11:20:00.000Z,219.78,91.16,20034.89,60.009,44.33,90.42,91.74,92.97
2026-02-20T11:25:00.000Z,219.77,91.57,20123.76,60.008,44.20,90.87,92.12,93.38
2026-02-20T11:30:00.000Z,219.78,91.93,20203.92,60.007,44.05,91.27,92.44,93.73
2026-02-20T11:35:00.000Z,219.80,92.22,20270.85,60.007,43.89,91.61,92.70,94.02
2026-02-20T11:40:00.000Z,219.83,92.44,20320.45,60.006,43.72,91.86,92.87,94.22
2026-02-20T11:45:00.000Z,219.86,92.55,20349.14,60.006,43.53,92.01,92.94,94.32
2026-02-20T11:50:00.000Z,219.91,92.56,20353.98,60.005,43.32,92.06,92.90,94.30
2026-02-20T11:55:00.000Z,219.95,92.44,20332.75,60.004,43.11,91.98,92.74,94.15
2026-02-20T12:00:00.000Z,220.00,92.20,20284.00,60.004,42.88,91.78,92.45,93.87
2026-02-20T12:05:00.000Z,220.05,91.83,20207.15,60.003,42.65,91.45,92.03,93.47
2026-02-20T12:10:00.000Z,220.09,91.34,20102.45,60.003,42.40,90.99,91.49,92.93
2026-02-20T12:15:00.000Z,220.14,90.72,19971.02,60.002,42.15,90.41,90.83,92.27
2026-02-20T12:20:00.000Z,220.17,90.00,19814.78,60.001,41.89,89.72,90.06,91.49
2026-02-20T12:25:00.000Z,220.20,89.18,19636.42,60.001,41.63,88.93,89.19,90.61
2026-02-20T12:30:00.000Z,220.22,88.27,19439.29,60.000,41.37,88.06,88.24,89.65
2026-02-20T12:35:00.000Z,220.23,87.31,19227.32,59.999,41.11,87.12,87.23,88.63
2026-02-20T12:40:00.000Z,220.22,86.30,19004.92,59.999,40.85,86.14,86.17,87.56
2026-02-20T12:45:00.000Z,220.21,85.27,18776.79,59.998,40.60,85.13,85.10,86.47
2026-02-20T12:50:00.000Z,220.18,84.24,18547.80,59.997,40.35,84.13,84.03,85.38
2026-02-20T12:55:00.000Z,220.13,83.24,18322.86,59.997,40.11,83.14,82.99,84.32
2026-02-20T13:00:00.000Z,220.07,82.28,18106.74,59.996,39.88,82.20,81.99,83.30
2026-02-20T13:05:00.000Z,220.00,81.38,17903.93,59.996,39.65,81.33,81.06,82.35
2026-02-20T13:10:00.000Z,219.91,80.57,17718.51,59.995,39.44,80.53,80.21,81.48
2026-02-20T13:15:00.000Z,219.80,79.86,17554.02,59.994,39.24,79.83,79.47,80.72
2026-02-20T13:20:00.000Z,219.68,79.27,17413.33,59.994,39.06,79.24,78.84,80.07
2026-02-20T13:25:00.000Z,219.55,78.79,17298.61,59.993,38.89,78.78,78.33,79.54
2026-02-20T13:30:00.000Z,219.41,78.44,17211.20,59.993,38.74,78.43,77.95,79.14
2026-02-20T13:35:00.000Z,219.26,78.23,17151.62,59.992,38.60,78.22,77.71,78.88
2026-02-20T13:40:00.000Z,219.10,78.14,17119.55,59.991,38.48,78.14,77.59,78.75
2026-02-20T13:45:00.000Z,218.93,78.17,17113.83,59.991,38.38,78.17,77.59,78.74
2026-02-20T13:50:00.000Z,218.76,78.32,17132.51,59.990,38.29,78.32,77.71,78.84
2026-02-20T13:55:00.000Z,218.58,78.57,17172.92,59.990,38.22,78.56,77.93,79.05
2026-02-20T14:00:00.000Z,218.40,78.90,17231.76,59.989,38.17,78.89,78.24,79.34
2026-02-20T14:05:00.000Z,218.22,79.30,17305.19,59.988,38.14,79.29,78.62,79.70
2026-02-20T14:10:00.000Z,218.05,79.75,17388.97,59.988,38.12,79.73,79.04,80.11
2026-02-20T14:15:00.000Z,217.88,80.22,17478.59,59.987,38.12,80.19,79.49,80.55
2026-02-20T14:20:00.000Z,217.71,80.70,17569.40,59.987,38.13,80.65,79.95,80.99
2026-02-20T14:25:00.000Z,217.56,81.16,17656.76,59.986,38.16,81.10,80.39,81.42
2026-02-20T14:30:00.000Z,217.42,81.58,17736.18,59.986,38.20,81.50,80.79,81.80
2026-02-20T14:35:00.000Z,217.28,81.94,17803.47,59.985,38.25,81.84,81.14,82.13
2026-02-20T14:40:00.000Z,217.16,82.22,17854.84,59.984,38.30,82.11,81.41,82.38
2026-02-20T14:45:00.000Z,217.06,82.41,17887.03,59.984,38.37,82.27,81.59,82.54
2026-02-20T14:50:00.000Z,216.97,82.49,17897.42,59.983,38.45,82.33,81.66,82.60
2026-02-20T14:55:00.000Z,216.89,82.46,17884.07,59.983,38.52,82.28,81.63,82.54
2026-02-20T15:00:00.000Z,216.84,82.30,17845.82,59.982,38.61,82.10,81.48,82.37
2026-02-20T15:05:00.000Z,216.80,82.02,17782.29,59.982,38.69,81.79,81.21,82.07
2026-02-20T15:10:00.000Z,216.77,81.62,17693.93,59.981,38.77,81.37,80.82,81.66
2026-02-20T15:15:00.000Z,216.76,81.11,17581.95,59.981,38.85,80.83,80.32,81.13
2026-02-20T15:20:00.000Z,216.77,80.49,17448.35,59.980,38.93,80.18,79.71,80.50
2026-02-20T15:25:00.000Z,216.79,79.78,17295.82,59.980,39.01,79.44,79.02,79.79
2026-02-20T15:30:00.000Z,216.82,78.99,17127.66,59.979,39.07,78.63,78.26,78.99
2026-02-20T15:35:00.000Z,216.87,78.15,16947.70,59.979,39.13,77.75,77.43,78.15
2026-02-20T15:40:00.000Z,216.93,77.26,16760.17,59.979,39.18,76.84,76.57,77.26
2026-02-20T15:45:00.000Z,216.99,76.36,16569.60,59.978,39.22,75.91,75.70,76.37
2026-02-20T15:50:00.000Z,217.07,75.46,16380.66,59.978,39.25,74.99,74.83,75.48
2026-02-20T15:55:00.000Z,217.15,74.59,16198.01,59.977,39.27,74.09,73.99,74.62
2026-02-20T16:00:00.000Z,217.23,73.78,16026.19,59.977,39.27,73.24,73.20,73.81
2026-02-20T16:05:00.000Z,217.31,73.03,15869.45,59.976,39.26,72.47,72.48,73.07
2026-02-20T16:10:00.000Z,217.39,72.36,15731.64,59.976,39.23,71.78,71.85,72.43
2026-02-20T16:15:00.000Z,217.47,71.81,15616.07,59.976,39.20,71.19,71.33,71.89
2026-02-20T16:20:00.000Z,217.55,71.36,15525.44,59.975,39.14,70.72,70.92,71.46
2026-02-20T16:25:00.000Z,217.62,71.05,15461.70,59.975,39.07,70.37,70.63,71.17
2026-02-20T16:30:00.000Z,217.68,70.87,15426.04,59.975,38.99,70.15,70.48,71.01
2026-02-20T16:35:00.000Z,217.73,70.82,15418.81,59.974,38.90,70.07,70.46,70.99
2026-02-20T16:40:00.000Z,217.77,70.90,15439.54,59.974,38.79,70.12,70.58,71.10
2026-02-20T16:45:00.000Z,217.80,71.11,15486.91,59.974,38.67,70.29,70.82,71.34
2026-02-20T16:50:00.000Z,217.82,71.43,15558.83,59.973,38.54,70.58,71.18,71.69
2026-02-20T16:55:00.000Z,217.82,71.86,15652.47,59.973,38.40,70.97,71.64,72.16
2026-02-20T17:00:00.000Z,217.81,72.38,15764.37,59.973,38.25,71.45,72.19,72.71
2026-02-20T17:05:00.000Z,217.78,72.96,15890.55,59.973,38.09,71.99,72.82,73.34
2026-02-20T17:10:00.000Z,217.75,73.60,16026.60,59.972,37.92,72.59,73.49,74.02
2026-02-20T17:15:00.000Z,217.69,74.27,16167.84,59.972,37.76,73.22,74.19,74.73
2026-02-20T17:20:00.000Z,217.63,74.94,16309.48,59.972,37.58,73.85,74.91,75.45
2026-02-20T17:25:00.000Z,217.55,75.60,16446.75,59.972,37.41,74.46,75.60,76.15
2026-02-20T17:30:00.000Z,217.46,76.22,16575.04,59.971,37.24,75.04,76.26,76.82
2026-02-20T17:35:00.000Z,217.37,76.78,16690.07,59.971,37.07,75.57,76.87,77.43
2026-02-20T17:40:00.000Z,217.26,77.27,16787.99,59.971,36.91,76.02,77.40,77.97
2026-02-20T17:45:00.000Z,217.15,77.67,16865.55,59.971,36.75,76.38,77.83,78.42
2026-02-20T17:50:00.000Z,217.04,77.96,16920.13,59.971,36.59,76.64,78.17,78.76
2026-02-20T17:55:00.000Z,216.92,78.14,16949.89,59.971,36.45,76.79,78.39,78.98
2026-02-20T18:00:00.000Z,216.80,78.20,16953.76,59.971,36.32,76.82,78.48,79.09
2026-02-20T18:05:00.000Z,216.68,78.14,16931.53,59.970,36.20,76.74,78.46,79.07
2026-02-20T18:10:00.000Z,216.57,77.96,16883.81,59.970,36.09,76.54,78.32,78.94
2026-02-20T18:15:00.000Z,216.46,77.67,16812.05,59.970,36.00,76.24,78.06,78.69
2026-02-20T18:20:00.000Z,216.36,77.27,16718.45,59.970,35.92,75.83,77.70,78.33
2026-02-20T18:25:00.000Z,216.27,76.78,16605.93,59.970,35.86,75.33,77.24,77.87
2026-02-20T18:30:00.000Z,216.19,76.22,16478.03,59.970,35.81,74.76,76.70,77.34
2026-02-20T18:35:00.000Z,216.12,75.60,16338.79,59.970,35.79,74.14,76.11,76.75
2026-02-20T18:40:00.000Z,216.07,74.94,16192.66,59.970,35.78,73.48,75.48,76.12
2026-02-20T18:45:00.000Z,216.03,74.27,16044.33,59.970,35.79,72.81,74.83,75.47
2026-02-20T18:50:00.000Z,216.01,73.60,15898.63,59.970,35.82,72.15,74.18,74.83
2026-02-20T18:55:00.000Z,216.00,72.96,15760.34,59.970,35.87,71.52,73.56,74.21
2026-02-20T19:00:00.000Z,216.01,72.38,15634.09,59.970,35.94,70.94,72.99,73.64
2026-02-20T19:05:00.000Z,216.04,71.86,15524.23,59.970,36.02,70.43,72.49,73.14
2026-02-20T19:10:00.000Z,216.08,71.43,15434.63,59.970,36.12,70.00,72.07,72.73
2026-02-20T19:15:00.000Z,216.14,71.11,15368.66,59.970,36.24,69.68,71.76,72.42
2026-02-20T19:20:00.000Z,216.21,70.90,15329.02,59.970,36.37,69.48,71.56,72.23
2026-02-20T19:25:00.000Z,216.30,70.82,15317.69,59.970,36.52,69.40,71.49,72.17
2026-02-20T19:30:00.000Z,216.41,70.87,15335.84,59.971,36.68,69.46,71.55,72.23
2026-02-20T19:35:00.000Z,216.52,71.05,15383.85,59.971,36.86,69.64,71.75,72.44
2026-02-20T19:40:00.000Z,216.65,71.36,15461.21,59.971,37.04,69.96,72.07,72.77
2026-02-20T19:45:00.000Z,216.79,71.81,15566.61,59.971,37.23,70.40,72.52,73.23
2026-02-20T19:50:00.000Z,216.93,72.36,15697.92,59.971,37.43,70.96,73.09,73.80
2026-02-20T19:55:00.000Z,217.08,73.03,15852.29,59.971,37.63,71.62,73.76,74.48
2026-02-20T20:00:00.000Z,217.23,73.78,16026.19,59.971,37.84,72.37,74.51,75.25
2026-02-20T20:05:00.000Z,217.38,74.59,16215.54,59.972,38.05,73.19,75.34,76.09
2026-02-20T20:10:00.000Z,217.53,75.46,16415.82,59.972,38.26,74.06,76.21,76.97
2026-02-20T20:15:00.000Z,217.68,76.36,16622.20,59.972,38.47,74.96,77.10,77.88
2026-02-20T20:20:00.000Z,217.83,77.26,16829.71,59.972,38.68,75.86,78.00,78.79
2026-02-20T20:25:00.000Z,217.97,78.15,17033.33,59.973,38.88,76.75,78.89,79.68
2026-02-20T20:30:00.000Z,218.10,78.99,17228.20,59.973,39.07,77.61,79.73,80.53
2026-02-20T20:35:00.000Z,218.22,79.78,17409.75,59.973,39.26,78.41,80.51,81.32
2026-02-20T20:40:00.000Z,218.33,80.49,17573.83,59.973,39.44,79.14,81.20,82.02
2026-02-20T20:45:00.000Z,218.43,81.11,17716.84,59.974,39.60,79.77,81.81,82.63
2026-02-20T20:50:00.000Z,218.51,81.62,17835.84,59.974,39.76,80.31,82.30,83.13
2026-02-20T20:55:00.000Z,218.58,82.02,17928.67,59.974,39.90,80.73,82.68,83.51
2026-02-20T21:00:00.000Z,218.64,82.30,17993.96,59.975,40.03,81.04,82.93,83.76
2026-02-20T21:05:00.000Z,218.68,82.46,18031.22,59.975,40.15,81.22,83.06,83.89
2026-02-20T21:10:00.000Z,218.71,82.49,18040.84,59.975,40.25,81.29,83.06,83.89
2026-02-20T21:15:00.000Z,218.72,82.41,18024.07,59.976,40.34,81.24,82.95,83.77
2026-02-20T21:20:00.000Z,218.72,82.22,17983.01,59.976,40.41,81.09,82.72,83.54
2026-02-20T21:25:00.000Z,218.71,81.94,17920.48,59.976,40.46,80.85,82.41,83.21
2026-02-20T21:30:00.000Z,218.69,81.58,17840.01,59.977,40.50,80.54,82.01,82.81
2026-02-20T21:35:00.000Z,218.66,81.16,17745.69,59.977,40.53,80.16,81.55,82.34
2026-02-20T21:40:00.000Z,218.61,80.70,17642.03,59.978,40.55,79.74,81.05,81.83
2026-02-20T21:45:00.000Z,218.57,80.22,17533.85,59.978,40.55,79.31,80.53,81.30
2026-02-20T21:50:00.000Z,218.51,79.75,17426.13,59.979,40.54,78.88,80.02,80.78
2026-02-20T21:55:00.000Z,218.46,79.30,17323.82,59.979,40.51,78.47,79.53,80.28
2026-02-20T22:00:00.000Z,218.40,78.90,17231.76,59.979,40.48,78.11,79.09,79.83
2026-02-20T22:05:00.000Z,218.34,78.57,17154.46,59.980,40.44,77.82,78.71,79.45
2026-02-20T22:10:00.000Z,218.29,78.32,17096.02,59.980,40.39,77.61,78.43,79.15
2026-02-20T22:15:00.000Z,218.24,78.17,17059.98,59.981,40.34,77.50,78.24,78.95
2026-02-20T22:20:00.000Z,218.20,78.14,17049.23,59.981,40.28,77.51,78.16,78.87
2026-02-20T22:25:00.000Z,218.16,78.23,17065.90,59.982,40.22,77.63,78.21,78.92
2026-02-20T22:30:00.000Z,218.14,78.44,17111.35,59.982,40.16,77.88,78.38,79.09
2026-02-20T22:35:00.000Z,218.13,78.79,17186.09,59.983,40.10,78.26,78.69,79.40
2026-02-20T22:40:00.000Z,218.13,79.27,17289.77,59.983,40.05,78.77,79.12,79.83
2026-02-20T22:45:00.000Z,218.14,79.86,17421.21,59.984,39.99,79.40,79.68,80.39
2026-02-20T22:50:00.000Z,218.17,80.57,17578.42,59.984,39.95,80.14,80.35,81.06
2026-02-20T22:55:00.000Z,218.21,81.38,17758.70,59.985,39.91,80.98,81.11,81.83
2026-02-20T23:00:00.000Z,218.27,82.28,17958.65,59.986,39.88,81.90,81.96,82.69
2026-02-20T23:05:00.000Z,218.35,83.24,18174.32,59.986,39.86,82.89,82.88,83.61
